cusip,name,indicator,type,issueDate,maturityDate,originalFace,istbaelig
36225BAC2,780903,X,SP,19981101,20221215,273134063,t
3622A2XG2,784279,X,SP,20170301,20381115,27870014,t
36241L2T2,783486,X,JP,20111201,20261215,50005000,f
36225BXE3,781577,X,SP,20030301,20330315,250005000,t
36225ADA5,780097,X,SP,19950401,20250415,180278985,t
36241KK98,782120,X,SP,20061001,20361015,200005000,t
36241K6C7,782667,X,SP,20090501,20390515,105757012,t
36225BHM3,781136,X,SP,20000201,20281215,60005000,t
36241LMG8,783059,M,SP,20100801,20400820,900005000,t
36225BL71,781250,X,SP,20010301,20301215,200005000,t
36241KX52,782500,X,JP,20081201,20231215,102383420,f
36225BRJ9,781389,X,SP,20020101,20320115,215005000,t
36241LP42,783143,X,SP,20101001,20401015,500005000,t
36225AUD0,780580,X,SP,19970601,20270615,349532884,t
3622AAF41,784787,X,SP,20190801,20381115,10217311,t
36225A6G0,780871,X,SP,19981001,20231215,25560313,t
3622A2PC0,784019,C,SP,20150701,20450720,23999035,f
3622AADZ4,784720,C,SP,20190401,20480420,14668853,f
36241KRP5,782294,X,SP,20080301,20380315,120005000,t
3622AAUS1,785193,C,SP,20201201,20501120,58252033,f
36241K3A4,782593,X,JP,20090301,20240315,26155836,f
3622AAKQ6,784903,X,SP,20200201,20470215,69068863,t
3622A2PZ9,784040,C,SP,20150901,20450220,12468082,f
36241KT32,782370,X,SP,20080701,20380715,545010601,t
36241KVN5,782421,M,SP,20081001,20380820,100005000,t
36241KJU3,782075,X,SP,20060301,20360215,14193510,t
3622AAA79,784630,C,SP,20181201,20480420,61549960,f
36225AGQ7,780207,X,SP,19950801,20250715,50318311,t
3622A2AE2,783605,X,SP,20120701,20420215,214290827,t
36241KQD3,782252,X,SP,20080101,20380115,400005000,t
36241KZL5,782547,X,SP,20090101,20350215,15585618,t
36241L6Y7,783587,X,SP,20120601,20420615,255824407,t
3622A3BY5,784555,C,SP,20180801,20470920,507233962,f
3622AAQ64,785077,M,WB,20200701,20500620,15290498,f
3622A24R0,784432,C,SP,20180201,20471220,79460441,f
36241KSK5,782322,X,SP,20080501,20380515,535265000,t
36241K6R4,782680,X,SP,20090601,20390615,500005000,t
3622AAN91,785016,M,JP,20200501,20340720,10991406,f
36225AT91,780576,X,SP,19970601,20221215,269005002,t
3622A2L34,783946,X,SP,20141201,20441115,25005000,t
36241LJD9,782960,X,SP,20100501,20391215,100005000,t
3622AANJ9,784993,M,BP,20200501,20350420,5248857,f
3622A3BJ8,784541,X,SP,20180701,20460615,9186456,t
36241KGG7,781999,X,SP,20051101,20351115,128610799,t
3622A2XD9,784276,X,SP,20170301,20400415,5105984,f
3622A2SE3,784117,X,SP,20160301,20420915,176615428,t
36241LFA9,782861,X,SP,20100101,20321215,92088411,f
36225ABC3,780035,X,SP,19941201,20240715,195804475,t
36225BRG5,781387,M,SP,20020101,20320120,100019000,t
3622AAMR2,784968,C,SP,20200401,20500420,253472480,f
36225BXK9,781582,X,SP,20030301,20330315,54073664,t
36225BN20,781309,X,SP,20010701,20221215,156221213,t
36225BSV1,781432,M,SP,20020401,20320420,1381834348,t
3622A3A34,784526,C,SP,20180601,20480320,51130697,f
36241KRK6,782290,X,SP,20080301,20380315,900005000,t
3622A2WW8,784261,X,SP,20170301,20360315,32352751,t
3622A2N40,784011,M,SP,20150601,20430820,89537935,t
36241LZJ8,783445,M,SP,20111001,20410320,200005000,t
3622AADJ0,784705,C,SP,20190401,20490320,10943085,f
3622A2DD1,783700,X,SP,20121201,20400715,10909659,t
36225BBD9,780936,X,SP,19981201,20281215,808005000,t
3622AANA8,784985,M,SP,20200401,20480920,201149790,t
3622A2RG9,784087,X,SP,20160101,20410315,5082795,f
3622AAU51,785204,C,SP,20201201,20501220,278556928,f
36241LET9,782846,X,SP,20100101,20400115,250005000,t
3622A3AE0,784505,C,SP,20180601,20480320,104505585,f
36241KBJ6,781841,X,SP,20041201,20341115,12207286,t
3622A3C81,784595,C,SP,20180901,20480920,22074325,f
36241LE51,782856,X,SP,20100101,20251215,76586314,f
3622AAAE4,784605,X,SP,20181001,20420115,40514994,t
36241K2Y3,782591,X,SP,20090301,20390315,56379987,t
3622A25D0,784444,M,WK,20180201,20400620,217607512,f
36225A2U3,780787,X,SP,19980501,20221215,70395749,f
36225AWD8,780644,X,SP,19970901,20270915,137005000,t
36225BY85,781635,X,SP,20030701,20330315,275005000,t
3622AAB78,784662,X,SP,20190201,20430615,7644608,t
3622A2NW8,784005,C,SP,20150501,20440420,11839114,f
36241K4E5,782621,X,JP,20090401,20240415,56053945,f
3622AAQR8,785064,C,SP,20200601,20450220,6733228,f
36225BYK8,781614,X,SP,20030601,20330615,48652236,t
3622A2V66,784237,X,JP,20161201,20241115,8713174,f
36241KR59,782308,X,JP,20080401,20230415,27815111,f
36225ATA8,780545,X,SP,19970401,20270415,101035000,t
36241KM62,782181,X,SP,20070801,20360915,15556303,t
36241L2C9,783471,X,SP,20111101,20411015,50005000,t
3622AAA87,784631,C,SP,20181201,20480120,101812198,f
36241LC95,782796,X,SP,20091001,20340815,12003333,t
3622A3CH1,784572,M,SP,20180801,20430620,7624287,t
3622A3AH3,784508,C,SP,20180601,20480520,22922542,f
3622AAYA6,785305,C,SP,20210201,20500620,13024635,f
36241L5C6,783543,M,SP,20120301,20420220,100005000,t
36241LR65,783209,X,JP,20110101,20260115,50005004,f
36225ALB4,780322,X,SP,19960201,20221115,63152565.13,t
36225AK33,780314,X,SP,19960101,20221215,11587970,t
3622AA5A8,785441,X,SP,20210401,20500715,14972690,t
3622AA2M5,785380,C,SP,20210301,20510320,103364547,f
3622AAYW8,785325,M,SP,20210201,20500420,5218297,t
36241KSJ8,782321,X,SP,20080501,20380515,250005000,t
3622AAZC1,785339,C,SP,20210201,20490420,5243005,f
3622A27K2,784498,M,JP,20180601,20330520,25207400,f
36241KAZ1,781824,X,SP,20041101,20341115,100005000,t
36225BWG9,781547,X,SP,20030101,20330115,500005000,t
36241LPG5,783123,X,SP,20101001,20330415,16351241,t
3622AA5Y6,785463,C,SP,20210501,20510320,43311307,f
3622A3BW9,784553,C,SP,20180801,20461120,74676246,f
36225BRA8,781381,X,SP,20011201,20311215,1000005000,t
36225BLB2,781222,X,SP,20001201,20301215,190005000,t
3622AARD8,785084,X,SP,20200701,20410515,5270381,t
3622AAED2,784732,C,SP,20190501,20490520,104573234,f
3622A2YJ5,784313,C,SP,20170501,20461120,21854641,f
36225AGR5,780208,X,SP,19950801,20221215,10005041,t
36225BYX0,781626,X,SP,20030601,20330615,136920000,t
36225B3K2,781702,X,SP,20040201,20331015,100005000,t
36225A7F1,780894,X,SP,19981101,20281115,151505000,t
3622AAT53,785172,C,SP,20201101,20500320,10443726,f
36241LYR1,783420,X,SP,20111001,20341215,55445903,t
3622A2AM4,783612,X,JP,20120701,20270715,72936550,f
3622A3BN9,784545,X,SP,20180701,20460915,30498746,t
36241LSB3,783214,X,JP,20110101,20251115,72250778,f
36241LF76,782890,X,SP,20100201,20400215,500005000,t
36241KD39,781922,X,SP,20050501,20350315,200005000,t
36241LEZ5,782852,X,SP,20100101,20390215,47264056,t
36225AJ92,780288,X,SP,19951201,20231215,100092201,t
3622A2NZ1,784008,M,JP,20150601,20300520,11730374,f
36241KZX9,782558,X,SP,20090201,20381215,68794632,t
3622A2QA3,784049,M,JP,20151001,20300720,16321709,f
3622AAEC4,784731,C,SP,20190501,20490520,106863230,f
36241KX45,782499,X,JP,20081201,20231215,119618337,f
36241K4J4,782625,X,SP,20090401,20390415,550005000,t
3622AAUJ1,785185,C,SP,20201101,20501120,58180778,f
3622A3B33,784558,C,SP,20180801,20460920,500830313,f
3622AAX41,785299,C,SP,20210201,20510220,120417070,f
36241LRQ1,783195,M,SP,20101201,20401220,300005000,t
36241LVE3,783313,X,SP,20110501,20410215,56005000,t
36225AST8,780530,X,SP,19970301,20270315,202005000,t
36225BJ82,781187,X,SP,20000601,20300615,250005000,t
36225B3P1,781706,X,SP,20040201,20331215,11240528,t
3622AANG5,784991,C,SP,20200401,20460420,428103712,f
36225BXF0,781578,X,SP,20030301,20330315,250005000,t
36225BL97,781252,X,SP,20010301,20301215,243370000,t
3622AA3P7,785406,C,SP,20210301,20510320,54724507,f
36225A2V1,780788,X,SP,19980501,20280415,100005000,t
36241K5K0,782650,X,JP,20090501,20240515,50005000,f
3622AAZP2,785350,C,SP,20210301,20510120,16568589,f
36241KAN8,781813,X,SP,20041001,20341015,200005000,t
36241LPK6,783126,X,SP,20101001,20400915,65005000,t
3622AAHJ6,784833,M,JP,20191001,20340820,36517318,f
36241LGY6,782915,X,SP,20100301,20391215,51405019,t
36241KCX4,781886,X,SP,20050301,20350315,75005000,t
36241LXH4,783380,M,JP,20110801,20260820,10028227,f
36241LAF3,782706,X,SP,20090701,20390715,120005000,t
36225ARZ5,780504,X,SP,19970201,20240815,21008823,t
36241KPV4,782236,X,JP,20071201,20221215,10405000,f
3622A2JZ6,783880,X,SP,20140401,20440415,10005000,t
3622A2YB2,784306,X,SP,20170501,20460815,21860165,t
3622A2GW6,783813,C,SP,20130901,20330820,19367017,f
36241LVU7,783327,X,JP,20110601,20260615,30005000,f
36225BNG9,781291,X,SP,20010501,20310515,500005000,t
36225BG44,781119,X,SP,19991201,20290715,25417593,t
3622A3CK4,784574,C,JP,20180801,20330820,11922270,f
3622AACH5,784672,X,SP,20190201,20460915,15237508,t
36241KB49,781859,M,SP,20050101,20350120,200005000,t
3622AAAS3,784617,X,SP,20181101,20471215,29121389,t
3622AAZZ0,785360,C,SP,20210301,20510320,39617523,f
3622A24Z2,784440,X,SP,20180201,20410315,8088015,t
3622AA5N0,785453,C,SP,20210401,20510320,53953635,f
36241KHM3,782036,X,SP,20060101,20360115,100005000,t
3622A2H70,783854,X,SP,20131201,20431215,109443765,t
36241L6R2,783580,X,SP,20120601,20420515,68031444,t
36241KD54,781924,X,SP,20050501,20350515,50005000,t
36241KJT6,782074,X,SP,20060301,20330115,79766196,t
3622A2RD6,784084,X,SP,20151201,20421215,9207092,f
3622A26N7,784477,M,JP,20180401,20330320,50821579,f
36241K7K8,782698,X,SP,20090701,20390615,44675162,t
36241LZP4,783450,X,JP,20111001,20261015,60938608,f
36241LVL7,783319,X,SP,20110601,20351215,51634333,f
36241KZF8,782542,X,SP,20090101,20390115,80005000,t
36225BZZ4,781660,X,SP,20031001,20330615,100005000,t
36241LVF0,783314,X,SP,20110501,20401215,105005000,t
3622A2BX9,783654,X,SP,20120901,20351215,10666058,t
36225AKL3,780299,X,SP,19960101,20260115,102004999,t
3622A2KP6,783902,X,SP,20140601,20431115,10005000,t
36241LWG7,783347,C,SP,20110701,20340220,10693414,f
36225AEZ9,780152,X,SP,19950501,20240715,109765001,t
36241LTD8,783248,X,SP,20110201,20410215,55005000,t
36241L2R6,783484,M,SP,20111101,20410920,400005000,t
36241K3Z9,782616,X,SP,20090401,20290915,23105658,t
36241KBP2,781846,X,SP,20041201,20340915,200005000,t
3622A2Y71,784334,X,SP,20170501,20390115,6641771,t
36225BXD5,781576,X,SP,20030301,20330315,100005000,t
36225BMT2,781270,X,SP,20010401,20261215,58736432,t
36241KEW4,781949,X,SP,20050701,20350615,100005000,t
36225BTQ1,781459,X,SP,20020601,20320615,500005000,t
3622A2W73,784270,X,SP,20170301,20350215,8837011,t
3622AABZ6,784656,C,SP,20190101,20481220,134141251,f
3622A2KG6,783895,M,JP,20140601,20290520,21815925,f
3622A2JQ6,783871,X,SP,20140301,20440315,55705926,t
36241LYE0,783409,X,SP,20110901,20410915,55005000,t
36241KGS1,782009,X,SP,20051201,20350915,100005000,t
36241LA89,782731,X,SP,20090801,20390815,540005000,t
36225AY53,780732,X,SP,19980301,20280315,134294191,t
36241LTL0,783255,X,SP,20110301,20410115,10731691,t
3622AAJ62,784885,C,SP,20200101,20480820,6145734,f
36241L7B6,783590,M,SP,20120601,20410620,400005000,t
36241KRW0,782301,M,SP,20080301,20371020,200005000,t
36241LVY9,783331,X,JP,20110601,20260615,60952589,f
3622A26B3,784466,M,WM,20180401,20410820,39340765,f
3622AARH9,785088,X,SP,20200801,20430715,6555351,t
36241KFE3,781965,X,SP,20050801,20350715,80005000,t
36241LDV5,782816,X,SP,20091201,20320115,40449370,t
3622A2MD1,783956,X,SP,20141201,20410515,50314460,t
36225ATP5,780558,X,SP,19970501,20231215,105828088,t
3622AATX2,785166,C,SP,20201001,20501020,66976496,f
3622AAWT7,785258,M,SP,20210101,20480620,31939335,t
3622A2E99,783760,X,SP,20130501,20420215,50005002,f
36241LZ33,783462,M,SP,20111001,20400720,759005000,t
36225AKH2,780296,X,SP,19951201,20211115,31855000,t
36241KP85,782247,X,SP,20071201,20371215,60005000,t
36241KJW9,782077,X,SP,20060301,20301215,10309298,t
36241KZ43,782563,X,SP,20090201,20390215,500005000,t
36225AFB1,780162,X,SP,19950601,20250615,136191619,t
36225AMG2,780359,X,SP,19960401,20231215,116392041,t
36241L5A0,783541,X,JP,20120301,20270215,67929207,f
3622A2N81,784015,X,SP,20150701,20430715,28898427,t
36241KXL7,782483,X,SP,20081201,20381215,200005000,t
3622AA6G4,785471,C,SP,20210501,20510520,83406962,f
36241K4C9,782619,X,SP,20090401,20390415,600005000,t
3622A3CN8,784577,C,SP,20180801,20470720,62510161,f
3622A3AQ3,784515,C,SP,20180601,20470720,33000221,f
3622A2ZF2,784342,X,SP,20170701,20410615,5470007,t
36241KDP0,781910,X,SP,20050401,20330815,40699475,t
3622AATJ3,785153,C,SP,20201001,20501020,66994646,f
36241KTP3,782358,X,SP,20080701,20380615,292951024,t
3622AAZ98,785368,C,SP,20210301,20510320,31438376,f
36225BTP3,781458,M,SP,20020601,20320620,500005000,t
3622A2QW5,784069,X,SP,20151201,20400615,13518732,t
36241KHN1,782037,X,SP,20060101,20220715,11288441,t
36241LXJ0,783381,X,SP,20110801,20370115,18906933,t
3622A2TC6,784147,C,SP,20160401,20440920,5529947,f
36241K2K3,782578,X,SP,20090201,20390215,500005000,t
36225BYW2,781625,X,SP,20030601,20271215,32450048,t
36241KLY2,782143,X,SP,20070401,20370415,100005000,t
36225BHS0,781141,X,SP,20000301,20241215,45005000,t
36241KK80,782119,X,SP,20061001,20360815,400005000,t
36241K4W5,782637,X,SP,20090401,20390415,110005000,t
36241KXG8,782479,X,SP,20081201,20381215,121005000,t
36225AS35,780538,X,SP,19970401,20240815,53142335,t
3622AA4L5,785427,C,SP,20210401,20510320,78319072,f
3622AAHB3,784826,C,SP,20191001,20490520,50545741,f
36225BTC2,781447,X,SP,20020501,20320315,500005000,t
3622A2AK8,783610,X,SP,20120701,20411115,105438280,t
3622A2BB7,783634,X,JP,20120801,20270815,50006754,f
3622AAZQ0,785351,C,SP,20210301,20510320,87905367,f
36241KNW4,782205,X,SP,20071001,20371015,100005000,t
36241LAQ9,782715,X,SP,20090701,20390715,300005000,t
36225BMN5,781265,X,SP,20010301,20291215,1216598899,t
36225BBR8,780948,X,SP,19990101,20231215,199179020,t
36241LJV9,782976,X,SP,20100601,20390315,102561661,t
3622A3CY4,784587,M,JP,20180901,20330820,11812975,f
36241LX35,783398,X,SP,20110901,20410715,335005000,t
36241LN28,783109,X,SP,20100901,20400815,300005000,t
36241KWM6,782452,X,JP,20081101,20220815,13067091,f
36225BVU9,781527,X,SP,20021101,20321115,1377005000,t
3622A2TG7,784151,X,SP,20160401,20330815,5177605,f
3622A2DB5,783698,M,SP,20121201,20320320,10286137,t
3622AAVK7,785218,C,SP,20201201,20501220,73774526,f
3622A2GH9,783800,X,SP,20130801,20350615,60223019,t
3622AAHD9,784828,C,SP,20191001,20480320,88606704,f
36241KV47,782435,X,SP,20081001,20380915,54480673,t
3622A3AS9,784517,C,SP,20180601,20470620,30981740,f
36225B3M8,781704,X,SP,20040201,20330415,100005000,t
36225B6J2,781773,X,SP,20040701,20340415,100005000,t
3622AAGX6,784814,C,SP,20190901,20490420,50795706,f
36225BEY0,781051,C,SP,19990601,20290520,40005000,t
36241LHF6,782930,X,SP,20100401,20400415,208005000,t
36241L3Z7,783516,X,SP,20120101,20401015,300005000,t
36225BZB7,781638,X,SP,20030801,20260115,107969022,t
3622AAFP4,784774,X,SP,20190701,20301215,6559575,t
36225BE53,781056,X,SP,19990601,20281215,100005000,t
36225A5Y2,780863,X,SP,19980901,20231215,111899162,t
3622A24P4,784430,C,SP,20180201,20441120,22123657,f
36241KTX6,782366,X,SP,20080701,20380715,500005000,t
36241KY93,782536,X,SP,20090101,20390115,100005000,t
36241KMN5,782165,X,SP,20070601,20370615,100005000,t
36241LRE8,783185,M,SP,20101201,20400920,500005000,t
36225AQL7,780459,X,SP,19961101,20261115,198005000,t
36225A3E8,780797,X,SP,19980501,20280515,297005000,t
36225B4V7,781736,X,SP,20040401,20340415,50005000,t
3622A2SR4,784128,C,SP,20160301,20460320,99203383,f
3622A2GD8,783796,X,JP,20130801,20280415,31837837,f
3622AAB45,784659,M,WB,20190201,20490120,11658090,f
3622A2ZN5,784349,C,SP,20170701,20470720,55006622,f
3622AAG24,784817,M,WB,20190901,20471020,18729662,f
36241KAC2,781803,X,SP,20040901,20340415,12162860,t
3622AATN4,785157,C,SP,20201001,20501020,60486741,f
3622A3CP3,784578,X,SP,20180801,20480315,51466025,t
36225BZ43,781663,X,SP,20031001,20331015,100005000,t
36225ADT4,780114,X,SP,19950401,20211215,100027112,t
36241LWR3,783356,C,SP,20110701,20410620,24940764,f
3622A2AW2,783621,X,SP,20120701,20420715,135524924,t
36241LGE0,782897,M,SP,20100301,20390320,27000877,t
3622AAEN0,784741,X,SP,20190501,20390715,6583278,t
36241KMH8,782160,M,SP,20070501,20370520,100005000,t
3622AA3H5,785400,C,SP,20210301,20510320,245013806,f
36225B3E6,781697,X,SP,20040101,20331115,540005000,t
3622A2BN1,783645,X,JP,20120801,20270715,204394810,f
36225AWV8,780660,X,SP,19971001,20211215,51587461,t
36241KSZ2,782336,X,SP,20080601,20380515,522480571,t
36225BEZ7,781052,X,SP,19990601,20290615,37005000,f
3622AAK37,784914,X,SP,20200201,20360615,5103791,t
36225BMK1,781262,X,SP,20010301,20310315,150005000,t
36241KF60,781989,X,SP,20051001,20351015,200005000,t
3622A2GM8,783804,C,JP,20130801,20280620,29577608,f
36241LDS2,782813,X,SP,20091201,20391115,100005000,t
36225BW61,781569,X,SP,20030201,20321015,200005000,t
36225BNR5,781300,X,SP,20010601,20310615,1000005000,t
3622A2CG5,783671,M,SP,20121001,20420920,150005000,t
3622AAFQ2,784775,X,SP,20190701,20291215,5594930,t
36241LD78,782826,X,SP,20091201,20391115,725005000,t
36241K6Z6,782688,X,JP,20090601,20240615,29269990,f
36241LM60,783081,X,SP,20100801,20400815,100005000,t
3622AAEQ3,784743,C,SP,20190501,20481120,75978603,f
36225AVQ0,780623,X,SP,19970801,20270815,338491277,t
3622AAW75,785270,M,JP,20210101,20351220,10064300,f
36241LKW5,783009,C,SP,20100701,20331220,26353894,f
36241KVH8,782416,X,SP,20081001,20381015,100005000,t
3622AAGW8,784813,M,SP,20190901,20490820,230001000,t
36241LCQ7,782779,C,SP,20091001,20351220,14549517,f
36241KEV6,781948,X,SP,20050701,20350515,25005000,t
3622A2YL0,784315,X,SP,20170501,20360615,15193515,t
36241KQF8,782254,X,SP,20080101,20380115,506734893,t
36225BUL0,781487,X,SP,20020801,20320815,100005000,t
3622A2FM9,783772,M,SP,20130601,20430520,38005000,t
36241LMB9,783054,X,SP,20100801,20400815,74550140,t
36241KQA9,782249,X,SP,20080101,20341215,71535361,t
36241LUB0,783278,M,SP,20110301,20410220,250005000,t
3622A2Y22,784329,C,SP,20170501,20430720,10401308,f
36225AR69,780509,X,SP,19970201,20270215,297005999,t
36225BKM9,781200,X,SP,20000801,20251215,32618413,t
36241LNN2,783097,X,SP,20100901,20400915,120005000,t
36225AHY9,780247,X,SP,19950901,20250915,173627723,t
36241KQZ4,782272,X,SP,20080201,20380215,400005000,t
3622A2P30,784042,X,SP,20151001,20400415,5632246,t
36225BXU7,781591,X,SP,20030401,20330415,230005000,t
36225AY38,780730,X,SP,19980301,20231215,112005000,t
36225BGB8,781094,X,SP,19991001,20291015,100005003,t
36241LWY8,783363,X,SP,20110701,20410215,10537365,t
3622A2JF0,783862,C,SP,20140101,20430820,48348304,f
36241K6K9,782674,X,JP,20090601,20240615,50012552,f
3622A23Q3,784407,M,SP,20171201,20471120,100001000,t
36241LBD7,782736,X,SP,20090801,20390815,300005000,t
3622A2TM4,784156,M,SP,20160501,20450820,500001000,t
3622A2LL4,783931,X,SP,20141001,20410615,91150114,t
3622A26D9,784468,X,SP,20180401,20360715,6459297,t
3622A2MT6,783970,M,JP,20150201,20300120,10762819,f
36241L6M3,783576,M,SP,20120501,20411220,265988714,t
3622AAML5,784963,M,AP,20200401,20500320,997834313,f
36225AGN4,780205,X,SP,19950801,20230415,10476358,t
3622A3AL4,784511,M,WK,20180601,20411020,157289374,f
3622AAFF6,784766,X,SP,20190601,20480315,5879110,t
3622A24X7,784438,X,SP,20180201,20390915,5862666,f
36241KNU8,782203,X,SP,20071001,20371015,80005000,t
36241KXQ6,782487,X,SP,20081201,20381215,700005000,t
3622A2FD9,783764,X,SP,20130601,20421115,20087832,f
36241KFP8,781974,X,SP,20050801,20350815,120005000,t
3622AAUP7,785190,C,SP,20201101,20501120,140475122,f
3622A26J6,784473,C,SP,20180401,20470320,68710167,f
36225BTZ1,781468,X,SP,20020701,20320715,1400005000,t
3622A2EU2,783747,X,SP,20130401,20330815,10687414,t
36225BRT7,781398,X,SP,20020201,20291215,27560000,t
36241KDS4,781913,M,SP,20050401,20350320,200005000,t
36225BTK4,781454,X,SP,20020601,20280515,79731560,t
36241LGP5,782906,X,SP,20100301,20400315,120005000,t
36241KD96,781928,X,SP,20050601,20350315,30005000,t
36241LB47,782759,X,SP,20090901,20390915,570005000,t
3622A2DY5,783719,X,SP,20130201,20400715,10500125,t
36241LEE2,782833,X,SP,20091201,20391215,500005000,t
36241KQ92,782280,X,SP,20080201,20380215,100005000,t
3622AAYF5,785310,C,SP,20210201,20510220,166976477,f
36241KT24,782369,X,SP,20080701,20380715,133192900,t
3622AABJ2,784641,C,SP,20190101,20480920,107797030,f
36225BYS1,781621,X,SP,20030601,20330315,48913291,t
36241LJA5,782957,X,SP,20100501,20400515,100005000,t
36241KUB2,782378,M,SP,20080801,20350920,52344023,t
36241LEG7,782835,X,SP,20091201,20391215,500005000,t
36241LS56,783240,X,SP,20110201,20410115,170005000,t
36225BF45,781087,X,SP,19990901,20290915,200005000,t
36225BZM3,781648,X,SP,20030901,20330815,400005000,t
36241LXF8,783378,M,SP,20110801,20410720,40005000,t
36241LSY3,783235,X,SP,20110201,20381215,13349072,t
3622AADX9,784718,X,SP,20190401,20461215,25642686,t
36241LG26,782917,X,SP,20100401,20400415,100005000,t
36225BF37,781086,X,SP,19990901,20290915,200005000,t
3622A2WT5,784258,X,SP,20170301,20421015,29093375,t
36225APQ7,780431,X,SP,19960901,20240815,35078366,t
3622A2KH4,783896,X,SP,20140601,20440515,68175218,t
36241LGR1,782908,X,JP,20100301,20250315,199827046,f
3622AAUM4,785188,C,SP,20201101,20501120,66258957,f
36225BMC9,781255,X,SP,20010301,20291115,200474065,t
